start	end	text
3191280	3193280	catamos as máquinas que já eram licitadas
3193280	3195280	e auditadas
3195280	3197280	não é, patrimoniadas
3197280	3199280	colocamos no outro lugar
3199280	3201280	ela saiu daqui e veio para cá
3201280	3203280	e o resto rolou
3203280	3205280	fazendo a gente falando
3205280	3207280	nesse papo aí
3207280	3209280	esse tipo de autonomia que você ganha
3209280	3211280	você como profissional
3211280	3213280	e você como empresa
3213280	3215280	você pode fazer uma doidera dessa e ela vai funcionar
3215280	3217280	sem você
3217280	3219280	a ferida fora da lei em momento nenhum
3219280	3221280	acho que é isso que tem que ser pontuado
3221280	3223280	o poder do software livre
3223280	3225280	do open source também
3225280	3227280	o open source permite essas coisas também
3227280	3229280	é verdade, recurso de máquina
3229280	3231280	agradece muito
3231280	3233280	para te fazer, mas primeiro eu vou responder
3233280	3235280	o Leone
3235280	3237280	que ele perguntou aqui no chat
3237280	3239280	ao ver de vocês quando por exemplo um software pago
3239280	3241280	e um livre são utilizados para o mesmo fim
3241280	3243280	porém o pago oferece
3243280	3245280	recursos melhores ou inexistentes
3245280	3247280	no software livre
3247280	3249280	mas tu também não tem condições de criar licenças do pago
3249280	3251280	como proceder nessa ocasião
3251280	3253280	depende de n fatores
3253280	3255280	de responder depois
3255280	3257280	se vocês quiserem responder também
3257280	3259280	igual a eu dei um exemplo do after effects
3259280	3261280	depende do que você vai fazer
3263280	3265280	e se você for trabalhar com motion
3265280	3267280	fica complicado
3267280	3269280	ou você dá seus pulos
3269280	3271280	para conseguir a licença
3271280	3273280	você quer trabalhar com aquilo?
3273280	3275280	o mercado quer nem saber
3275280	3277280	o monopólio é do after effects
3277280	3279280	e você tem que correr atrás
3279280	3281280	tem que pagar custos caríssimos
3281280	3283280	tem que pagar licença mensal
3283280	3285280	e é isso
3285280	3287280	você quer trabalhar com isso?
3287280	3289280	o que você está falando aqui
3289280	3291280	é isso
3291280	3293280	ainda bem que está melhorando isso
3293280	3295280	acho que a concorrência está muito boa
3295280	3297280	e eu espero que melhore
3297280	3299280	mais ainda que já está
3299280	3301280	bem acirrada essa concorrência
3301280	3303280	acho que só complementando um pouco
3303280	3305280	antes do
3305280	3307280	falar
3307280	3309280	também tem licenças que você consegue pagar
3309280	3311280	por exemplo
3311280	3313280	você paga só por um período
3313280	3315280	você não precisa pagar o ano inteiro
3315280	3317280	de tempo lá
3317280	3319280	tem muitos casos de consultoria
3319280	3321280	de consultoria
3321280	3323280	muitas empresas
3323280	3325280	acontecem isso muito
3325280	3327280	a gente vai usar um software livre
3327280	3329280	ou a gente vai pagar
3329280	3331280	um lugar que a gente tem que culpar
3331280	3333280	se der problema
3333280	3335280	tinha muito disso também
3335280	3337280	as consultorias
3337280	3339280	querer optar por alguma coisa paga
3339280	3341280	era uma evidência
3341280	3343280	anecdótica nesse sentido
3343280	3345280	uma consultoria que se já é responsável
3345280	3347280	e elas utilizam o software livre
3347280	3349280	dois casos
3349280	3351280	uma era
3351280	3353280	quando eu trabalhei na Universidade Federal de Tocantins
3353280	3355280	na época tinha saído uma portaria
3355280	3357280	de incentivo do uso
3357280	3359280	de software livre
3359280	3361280	isso foi em 2004
3361280	3363280	19 nízes
3363280	3365280	de incentivo de software livre
3365280	3367280	e o exemplo que o Cadunico
3367280	3369280	deu foi muito
3369280	3371280	realidade lá também
3371280	3373280	e a gente conseguiu reviver
3373280	3375280	essas máquinas
3375280	3377280	eu também tive que fazer um trabalho
3377280	3379280	de
3379280	3381280	fazer o pessoal conhecer
3381280	3383280	então andava a treinamento
3383280	3385280	pessoal de como usar o open
3385280	3387280	o open office na época
3387280	3389280	nem era o livre office
3389280	3391280	e acabava que as pessoas acabavam
3391280	3393280	sabendo usar mais
3393280	3395280	as ferramentas do que
3395280	3397280	o pacote office convencional
3397280	3399280	que era da Microsoft
3399280	3401280	e não só que trazia a solução
3401280	3403280	mas também ensinava como usar
3403280	3405280	o que você acha
3405280	3407280	dessa pergunta
3407280	3409280	do Leonem
3409280	3411280	você tem um recurso
3411280	3413280	melhor no software pago
3413280	3415280	porém como proceder
3415280	3417280	para você não recorrer
3417280	3419280	a métodos não muito
3419280	3421280	muitos
3421280	3423280	antiéticos
3423280	3425280	digamos assim
3425280	3427280	porque existem alternativas
3427280	3429280	o orde mesmo
3429280	3431280	tem uma funcionalidade
3431280	3433280	que você está falando do orde
3433280	3435280	que é de integrar com
3435280	3437280	objetos 3D
3437280	3439280	que você faz a apresentação de 3D
3439280	3441280	eu desconheço algum outro software
3441280	3443280	que faz isso
3443280	3445280	o DRAO faz
3445280	3447280	o DRAO faz do livre office
3447280	3449280	é isso que eu ia falar
3449280	3451280	as pessoas estão acostumadas
3451280	3453280	com o software proprietário
3453280	3455280	que ele tenta se fechar nele mesmo
3455280	3457280	aquele universo
3457280	3459280	enfechado
3459280	3461280	e aí ele fala para você
3461280	3463280	você só é alguém
3463280	3465280	se você estiver dentro dele
3465280	3467280	se você sair dele, você não vale nada
3467280	3469280	enquanto que o software livre
3469280	3471280	não, você tem frentes
3471280	3473280	então o software de desenho vetorial
3473280	3475280	como um escape
3475280	3477280	o time de desenvolvimento
3477280	3479280	vai focar nisso
3479280	3481280	porque
3481280	3483280	é a atividade principal
3483280	3485280	qualquer coisa
3485280	3487280	que se ela chama e manipulação de imagem
3487280	3489280	tem o GIMP
3489280	3491280	tem o hall therapy
3491280	3493280	tem o dark table
3493280	3495280	para que eu vou ficar perdendo tempo
3495280	3497280	reinventando a roda
3497280	3499280	ou copiando e colando o código desse cara
3499280	3501280	que eu posso fazer isso
3501280	3503280	se eu posso perder muito menos tempo
3503280	3505280	criando uma ponte entre os dois
3505280	3507280	cadê live que eu agora com o Glaxonimator
3507280	3509280	o cadê live agora se comunica
3509280	3511280	direto com o Glaxonimator
3511280	3513280	de animação 2D
3513280	3515280	para que
3515280	3517280	que eu vou criar um outro módulo
3517280	3519280	de animação 2D dentro do cadê live
3519280	3521280	se eu tenho um Glaxonimator
3521280	3523280	não existe, então quando você
3523280	3525280	está pensando nisso
3525280	3527280	você está pensando naquela caixinha fechada
3527280	3529280	eu tenho todas as soluções do mundo no meu quartinho
3529280	3531280	agora pensa que agora você
3531280	3533280	entrando no software livre, você está numa casa enorme
3533280	3535280	que tem milhões de quartos
3535280	3537280	o único trabalho que você tem é sair de um quarto e entrar no outro
3537280	3539280	ou então
3539280	3541280	uma porta entre uma parede e o outro
3541280	3543280	é quarto conjunto, você só abre essa porta
3543280	3545280	mexe no que você tem que mexer no outro quarto
3545280	3547280	e volta para o seu quarto
3547280	3549280	de novo
3549280	3551280	ao After Effect
3551280	3553280	poxa, hoje o compenso
3553280	3555280	do Blender, o próprio Envy
3555280	3557280	Glaxonimator
3557280	3559280	tem o open rotoscope
3559280	3561280	que antigamente era a máscara inteligente
3561280	3563280	do After Effect
3563280	3565280	rotoscopeia automática
3565280	3567280	pois experimente essa porra é um pesadelo
3567280	3569280	você vai lá para casa do cacete
3569280	3571280	porque você não está filmando
3571280	3573280	você tem que ficar os 10 minutos
3573280	3575280	de 10 minutos não
3575280	3577280	os 10 segundos de rotoscopeia
3577280	3579280	arrastando aquele vértice
3579280	3581280	teimoso que está indo para aquele lugar
3581280	3583280	então não fala, oh meu Deus
3583280	3585280	já tem o open rotoscope
3585280	3587280	ele vai criar
3587280	3589280	um quick
3589280	3591280	quick time
3591280	3593280	um alpha para você
3593280	3595280	e você joga para dentro do software de edição
3595280	3597280	de vídeo que você quiser
3597280	3599280	já a máscara
3599280	3601280	já pronta para você fazer a montagem
3601280	3603280	então é você saber
3603280	3605280	entender que é uma casa grande com vários quartos
3605280	3607280	então você precisa de uma coisa
3607280	3609280	você vai no quarto específico
3609280	3611280	e depois volta
3611280	3613280	se fosse alguns anos atrás
3613280	3615280	até concordaria com essa fala
3615280	3617280	o After Effect superável
3617280	3619280	você pode dividir o After Effect
3619280	3621280	em 10 softwares
3621280	3623280	mas no final das contas você acaba fazendo a mesma coisa
3623280	3625280	então se você faz a mesma coisa
3625280	3627280	para que se render
3627280	3629280	cliente quer
3629280	3631280	trabalho final
3631280	3633280	eu quero esse vídeo
3633280	3635280	eu te paguei para fazer esse vídeo
3635280	3637280	eu te paguei para fazer essa animação
3637280	3639280	eu te paguei para fazer escartais
3639280	3641280	eu paguei para você restaurar a foto
3641280	3643280	da minha avó e colorir ele para mim
3643280	3645280	ele não quer saber no que você fez
3645280	3647280	quem tem esse papinho
3647280	3649280	chumbrega principalmente na computação gráfica
3649280	3651280	a software tal
3651280	3653280	é produtora
3653280	3655280	é o cara que você é mais uma engrenagem
3655280	3657280	dentro de uma peça enorme
3657280	3659280	é bom para quem está começando
3659280	3661280	para pegar experiência
3661280	3663280	mas em dois anos você já está de saco cheio
3663280	3665280	porque você sempre faz daquele jeito
3665280	3667280	porque é a filosofia daquela empresa
3667280	3669280	e você não consegue expandir mais
3669280	3671280	e isso só
3671280	3673280	porque no fundo o cliente que é o arquivo
3673280	3675280	pronto, ele que é o trabalho
3675280	3677280	entregue
3677280	3679280	como você fez? Você fez no papel de pão
3679280	3681280	é bom
3681280	3683280	eu acho legal
3683280	3685280	essa parte também
3685280	3687280	de desmanipulização
3687280	3689280	da parte do cliente
3689280	3691280	inclusive
3691280	3693280	igual você está falando em cada um
3693280	3695280	o termo bonito
3695280	3697280	é Vendor Lock
3697280	3699280	o cliente não quer saber
3699280	3701280	o que você fez
3701280	3703280	independente do que é o serviço
3703280	3705280	então acho que isso está contribuindo
3705280	3707280	muito para sair desse monopólio
3707280	3709280	mas a responder
3709280	3711280	na pergunta do Leon
3711280	3713280	o que cada um quer dizer
3713280	3715280	é
3715280	3717280	que você tem que correr atrás
3717280	3719280	eu acho que isso é um grande problema
3719280	3721280	do brasileiro
3721280	3723280	mas era esse ponto
3723280	3725280	desculpa estar tomando a fala
3725280	3727280	era esse ponto
3727280	3729280	agora tem um outro lado
3729280	3731280	você tem que sair da sua inércia e estudar pra caramba
3731280	3733280	não é um Coraldral
3733280	3735280	é um inkscape
3735280	3737280	você tem que reaprender a ferramenta
3737280	3739280	você tem que reaprender um monte de ferramentas
3739280	3741280	e até isso
3741280	3743280	hoje em dia está mais fácil
3743280	3745280	você não precisa nem pagar
3745280	3747280	para
3747280	3749280	fazer um curso pra isso
3749280	3751280	você entra numa plataforma
3751280	3753280	como essa que a gente está falando no Youtube
3753280	3755280	tem tutorial de ator
3755280	3757280	está direito para todo tipo de software livre
3757280	3759280	que você quiser, está lá
3759280	3761280	inclusive
3761280	3763280	problemas pontuais
3763280	3765280	não é exclusivo do software livre
3765280	3767280	sim sim sim sim
3767280	3769280	por exemplo
3769280	3771280	um exemplo da área de vídeo
3771280	3773280	há muito tempo atrás
3773280	3775280	tem aquela rixa do
3775280	3777280	Adobe Premiere
3777280	3779280	e o
3779280	3781280	o outro da época que seu nome
3781280	3783280	Final Cut
3783280	3785280	isso
3785280	3787280	isso são dois software pagos
3787280	3789280	dependendo do trabalho
3789280	3791280	se você precisar de um exigente
3791280	3793280	de um ou de outro, você vai ter que ir lá
3793280	3795280	e aprender a ferramenta nova
3795280	3797280	trabalhar com tecnologia tem muito disso
3797280	3799280	você tem que estar sempre se reinventando
3799280	3801280	agora tem um novo
3801280	3803280	que chama da 20 Resolve
3803280	3805280	não tenho certeza
3805280	3807280	parece que ele tem uma parte
3807280	3809280	de licença livre também
3809280	3811280	não sei ao certo
3811280	3813280	e aí
3813280	3815280	cada vez tem ferramenta nova
3815280	3817280	eu também, as ferramentas que eu uso
3817280	3819280	não são as ferramentas que eu usava 10 anos atrás
3819280	3821280	porque eu gosto de pôr esse parêntese
3821280	3823280	porque a gente fala assim
3823280	3825280	mas se você pode fazer isso com software livre
3825280	3827280	a pessoa fala assim
3827280	3829280	mas que complicado, eu prefiro ficar aqui nesse
3829280	3831280	software proprietário
3831280	3833280	que já é o que eu estou acostumado
3833280	3835280	mas essa sensação de zona de conforto
3835280	3837280	é um pouco perigosa principalmente
3837280	3839280	para quem trabalha com tecnologia
3839280	3841280	porque com tecnologia você tem que estar sempre se reinventando
3841280	3843280	sim
3843280	3845280	e tem mais
3845280	3847280	a morte lenta
3847280	3849280	quando a Adobe refeiz
3849280	3851280	a economia de todos os softwares
3851280	3853280	deles foi de uma vez
3853280	3855280	uma versão para outra mudou tudo
3855280	3857280	os ícones mudou a posição
3857280	3859280	mudou os menus
3859280	3861280	as pessoas tiveram que sair do seu estado
3861280	3863280	de inércita sempre a mesma ferramenta
3863280	3865280	e reaprenderam engraçado
3865280	3867280	aí a mesma paciência
3867280	3869280	e dedicação não se tem
3869280	3871280	com qualquer outro software
3871280	3873280	como vocês mesmos estão falando
3873280	3875280	porque que todo mundo tem que errar a cabeça
3875280	3877280	dobe na área de computação grava
3877280	3879280	por que? porque ela tem que marcar
3879280	3881280	a tendência de
3881280	3883280	agora essa IA como o alemão
3883280	3885280	mesmo falou cara
3885280	3887280	é tão passageiro quando surgiu
3887280	3889280	as primeiras animações 3D
3889280	3891280	inclusive a Disney
3891280	3893280	mandou um monte de animador embora dizendo
3893280	3895280	que o 3D matou a animação tradicional
3895280	3897280	e a animação tradicional hoje
3897280	3899280	está aí e o 3D não deixou
3899280	3901280	desistir, é mais uma ferramenta
3901280	3903280	as pessoas não é agora, é IA
3903280	3905280	a mesma moda passageira
3905280	3907280	se repetindo numa nova roupagem
3907280	3909280	e a gente tem
3909280	3911280	tinha um rapaz, agora esqueci o nome dele
3911280	3913280	que muito famoso na comunidade
3913280	3915280	software livre
3915280	3917280	que tinha
3917280	3919280	trabalhou com editor abril
3919280	3921280	também fazia capa de revista
3921280	3923280	editor abril
3923280	3925280	com software livre
3925280	3927280	então assim
3927280	3929280	trabalhando em empresa
3929280	3931280	em revistas nacionais
3931280	3933280	o Elia Silveira
3933280	3935280	para conhecer mais sobre
3935280	3937280	Mozart e Couto, assisti o episódio do
3937280	3939280	Tribo do C.I. com Mozart e Couto
3939280	3941280	é genial, é genial
3941280	3943280	o Elia Silveira também
3943280	3945280	com aquela aparência dele, como viver sem
3945280	3947280	Photoshop, ele foi meu aluno
3947280	3949280	ele era Adobe main
3949280	3951280	só faltava ter tatuado no braço
3951280	3953280	o resto ele tinha
3953280	3955280	ele conseguiu sair daí e nunca mais voltou
3955280	3957280	que é a grande pergunta
3957280	3959280	é que tipo de profissional você é
3959280	3961280	a inércia ou quer sempre se reinventar
3961280	3963280	o tempo todo? o mercado
3963280	3965280	gosta mais da segunda opção
3965280	3967280	certo? então é morrer
3967280	3969280	estudando
3969280	3971280	uma coisa é
3971280	3973280	você se adaptar
3973280	3975280	ao pipeline da empresa
3975280	3977280	e outra coisa é escolha
3977280	3979280	individual, você tá na empresa
3979280	3981280	assim, sendo mais
3981280	3983280	pragmático, se você tá
3983280	3985280	na empresa
3985280	3987280	é uma questão que a empresa tem que resolver
3987280	3989280	eu achei engraçado
3989280	3991280	o Sheldon falar que
3991280	3993280	hoje em dia você não consegue imaginar uma máquina de 4g
3993280	3995280	e a minha máquina pessoal tem 4g
3995280	3997280	é porque
3997280	3999280	é um Mac mini
3999280	4001280	eu comprei logo aquela
4001280	4003280	que não podia fazer a pegreja de Hanna
4003280	4005280	e ela tá até hoje tá funcionando
4005280	4007280	mas assim
4007280	4009280	até complementando o que o pessoal já falou
4009280	4011280	no questão do Leon
4011280	4013280	se é uma questão
4013280	4015280	que você tem que resolver rápido e não tem como
4015280	4017280	resolver ou você procura
4017280	4019280	um jeito de conseguir pra resolver
4019280	4021280	ou você tem que reinventar
4021280	4023280	o seu pipeline
4023280	4025280	hoje em dia o blender
4025280	4027280	tem muitas empresas que
4027280	4029280	utilizam o blender como ferramenta principal
4029280	4031280	e meio que isso
4031280	4033280	também tá mudando
4033280	4035280	exatamente como as pessoas estão criando desde
4035280	4037280	o início, então já tem um pipeline
4037280	4039280	todo formado utilizando o blender
4039280	4041280	então essas outras ferramentas acabam sendo
4041280	4043280	pra ela sair
4043280	4045280	que esse ecossistema acaba se invertendo
4045280	4047280	o jogo
4047280	4049280	quais são as duas maiores
4049280	4051280	indústrias de computação gráfica hoje
4051280	4053280	que é cinema e games
4053280	4055280	todas as duas fizeram parceria
4055280	4057280	com a Linux Foundation
4057280	4059280	e cada uma tem um centro de desenvolvimento
4059280	4061280	de software livre e open source
4061280	4063280	de ferramentas para as duas indústrias
4063280	4065280	tem um motor de jogo da fundação
4065280	4067280	de games que ele tá
4067280	4069280	se transformando maior que o unit
4069280	4071280	em contrapartido
4071280	4073280	o blender é contemplado
4073280	4075280	ele recebe grana das duas
4075280	4077280	dos dois centros de pesquisa
4077280	4079280	então
4079280	4081280	por que isso
4081280	4083280	mesmo duas indústrias
4083280	4085280	bilhardárias
4085280	4087280	viram que é mais vantajoso
4087280	4089280	daqueles motivos que já expliquei
4089280	4091280	investir nesse tipo de software
4091280	4093280	e ter ferramentas que todo mundo
4093280	4095280	pode usar
4095280	4097280	para produzir jogos e filmes
4097280	4099280	do que ficar nesse corre-corre
4099280	4101280	de assinatura
4101280	4103280	a netflix da computação gráfica
4103280	4105280	então não querem isso
4105280	4107280	não querem
4107280	4109280	tem alguma coisa
4109280	4111280	se eu falar o exemplo que talvez você vai lembrar com mais detalhe
4111280	4113280	que é uma patente
4113280	4115280	se eu não me engano que tá sendo
4115280	4117280	agora eu esqueci que foi uma empresa
4117280	4119280	que tem essa patente
4119280	4121280	e basicamente toda a indústria de vídeo
4121280	4123280	é prejudicada
4123280	4125280	por essa patente
4125280	4127280	e patente ela funciona a mesma coisa como
4127280	4129280	a propriedade
4129280	4131280	então a analogia se aplica
4131280	4133280	se você tem um software
4133280	4135280	adobe por exemplo
4135280	4137280	se ela decidir pegar o pacote dela
4137280	4139280	ir para uma direção que não é a direção
4139280	4141280	que a indústria quer
4141280	4143280	eles estão refém da adobe
4143280	4145280	então faz todo sentido fazer esse investimento
4145280	4147280	em software livre porque
4147280	4149280	por algum motivo
4149280	4151280	o software foi levado para algum lugar
4151280	4153280	a gente pode fazer um fork
4153280	4155280	fazer uma cópia daquele software
4155280	4157280	um exemplo clássico
4157280	4159280	voltando ao começo da live o alemão
4159280	4161280	mostrou o cd da OpenSolares
4161280	4163280	OpenSolares é um sistema
4163280	4165280	baseado em Unix
4165280	4167280	que era patrocinado
4167280	4169280	desenvolvido pela
4169280	4171280	uma empresa chamada Sun Microsystems
4171280	4173280	e essa empresa foi comprada
4173280	4175280	pela Oracle a muito tempo
4175280	4177280	atrás e a Sun Microsystems
4177280	4179280	era dona do Java por isso que hoje o Java
4179280	4181280	é da Oracle
4181280	4183280	e também do MySQL
4183280	4185280	ou MySQL
4185280	4187280	e aí a comunidade ficou muito brava
4187280	4189280	eu não quero que o meu
4189280	4191280	banco de dados seja da Oracle
4191280	4193280	então se você já ouviu falar do banco de dados
4193280	4195280	chamado MariaDB foi a comunidade
4195280	4197280	reagindo
4197280	4199280	a privatização do MySQL
4199280	4201280	a beleza do software livre tem dessas
4201280	4203280	você tem muito mais controle
4203280	4205280	o exemplo
4205280	4207280	que envolve muito é o codec AVE1
4207280	4209280	o codec AVE1
4209280	4211280	que agora
4211280	4213280	acho que é esse exemplo
4213280	4215280	porque o próprio Google tem
4215280	4217280	problema com isso
4217280	4219280	a placa de vídeo da Intel agora
4219280	4221280	já vem com esse codec
4221280	4223280	todas as placas novas
4223280	4225280	parece o ponto gif
4225280	4227280	o gif
4227280	4229280	acho que o gif é
4229280	4231280	propietário
4231280	4233280	mas o gif é um formato
4233280	4235280	de imagem
4235280	4237280	é um ano de 80
4237280	4239280	que não faz diferença
4239280	4241280	já acabou aquela moda dos gifzinhos
4241280	4243280	eu não sei pra estantementsas
4243280	4245280	de geral o whatsapp
4245280	4247280	fala isso Instagram
4247280	4249280	Instagram tem
4249280	4251280	mas isso é mais papiado do que
4251280	4253280	realmente não faz diferença
4253280	4255280	é até bom eles abriram o corte
4255280	4257280	porque se não rapidinho já vai vir outro formato
4257280	4259280	e a pessoa soa
4259280	4261280	já tem
4261280	4263280	enfim
4263280	4265280	segredo
4265280	4267280	de desenvolver do frontend
4267280	4269280	e o site que está rodando gif
4269280	4271280	muito provavelmente ele está rodando na verdade um vídeo
4271280	4273280	um formato bem mais leve
4273280	4275280	em loop
4275280	4277280	porque é melhor que rodar o gif
4277280	4279280	sequenz de imagem
4279280	4281280	tem o pdf
4281280	4283280	também o pdf é um
4283280	4285280	formato privado
4285280	4287280	salvo engano o propietário pela dobe
4287280	4289280	e por isso o
4289280	4291280	o LibreOffice tem o odf
4291280	4293280	pdf open
4293280	4295280	já o inkscape é o svg
4295280	4297280	o gimp
4297280	4299280	o xl
4299280	4301280	eu não me lembro agora
4301280	4303280	eu esqueci como é formado o gimp
4303280	4305280	cada um tem o seu open documento
4305280	4307280	format, o odf
4307280	4309280	cada um tem seus odfs
4309280	4311280	e o xf engraçado com svg
4311280	4313280	é muito legal que ele inclusive prevê a animação
4313280	4315280	então
4315280	4317280	há muito tempo atrás o inkscape tinha um projeto que queria colocar
4317280	4319280	uma timeline de animação
4319280	4321280	no inkscape e não ia alterar
4321280	4323280	em nada a saída
4323280	4325280	de formato
4325280	4327280	para salvar o svg porque ele já prevê isso
4327280	4329280	ele prevê a alfa
4329280	4331280	ele prevê a imagem, ele prevê vetor
4331280	4333280	e prevê a animação
4333280	4335280	é um format bem elegante
4335280	4337280	gosto bastante
4337280	4339280	hoje em dia é o padrão de animação
4339280	4341280	svg
4341280	4343280	é um dos formatos padrão de animação da webs
4343280	4345280	o código também é
4345280	4347280	aberto então
4347280	4349280	a gente respondeu a sua pergunta
4349280	4351280	eu resumindo
4351280	4353280	os proprietários
4353280	4355280	tinha esse monopólio
4355280	4357280	e tem esse monopólio até hoje
4357280	4359280	principalmente no Brasil
4359280	4361280	eu acho que está tirando isso
4361280	4363280	mas o que ganhava era por conta da propaganda
4363280	4365280	que geralmente
4365280	4367280	essas alternativas
4367280	4369280	não tinha esse poder
4369280	4371280	de fazer propaganda
4371280	4373280	para fazer a massa
4373280	4375280	só a gente tem isso aqui
4375280	4377280	não é preguiçoso e tal
4377280	4379280	mas como o Sheldon 0.8
4379280	4381280	a própria indústria já está
4381280	4383280	e o Cadunipo também
4383280	4385280	a própria indústria já está tirando
4385280	4387280	esse próprio monopólio deles mesmos
4387280	4389280	por conta de
4389280	4391280	proteger eles mesmos também
4391280	4393280	muito
4393280	4395280	o que a gente tem que pensar é que
4395280	4397280	sem querer falar de política
4397280	4399280	mas já falando
4399280	4401280	a gente vive no sistema capitalista
4401280	4403280	então o que manda é o dinheiro
4403280	4405280	da indústria que foi aberta
4405280	4407280	em 2004
4407280	4409280	esse tipo de incentivo do governo
4409280	4411280	são coisas que facilitam
4411280	4413280	por exemplo eu trabalhei por muitos anos
4413280	4415280	com Dilma fazendo portais
4415280	4417280	para o governo
4417280	4419280	porque existia uma portaria do governo
4419280	4421280	que fazia com que
4421280	4423280	o desenvolvimento de sites
4423280	4425280	seria através de software livre
4425280	4427280	o Dilma é um framework
4427280	4429280	desenvolvido com PHP
4429280	4431280	e é um software livre também
4431280	4433280	e esses incentivos vão acabando
4433280	4435280	é normal, é natural
4435280	4437280	que se haja menos
4437280	4439280	pessoas ou menos
4439280	4441280	incentivo né
4441280	4443280	para que o software se desenvolva
4443280	4445280	e aí eu posso falar da própria GitLab também
4445280	4447280	a GitLab é uma empresa privada
4447280	4449280	é uma empresa de lucro com finos lucrativos
4449280	4451280	mas
4451280	4453280	o modelo de negócio, o crescimento
4453280	4455280	e a popularização da GitLab só é possível
4455280	4457280	porque existe
4457280	4459280	pessoas trabalhando o tempo todo
4459280	4461280	e também toda a parte de negócio
4461280	4463280	muito bem trabalhada
4463280	4465280	é uma empresa que teve
4465280	4467280	investimentos, investidores ângulos
4467280	4469280	desde o começo e tal
4469280	4471280	hoje é uma empresa de capital
4471280	4473280	aberto, a gente tem ações
4473280	4475280	para quem quiser investir na GitLab
4475280	4477280	é possível através da Bolsa de Valores
4477280	4479280	e esse tipo de coisa
4479280	4481280	é o que faz a coisa girar
4481280	4483280	o título da live é um por amor
4483280	4485280	dois por dinheiro
4485280	4487280	é muito difícil rodar
4487280	4489280	somente no amor
4489280	4491280	eu não quero tirar o mérito de pessoas
4491280	4493280	que realmente dedicaram
4493280	4495280	muito amor, muito tempo
4495280	4497280	muita generosidade
4497280	4499280	para fazer com que software livres
4499280	4501280	tenham sua propagação
4501280	4503280	mas um incentivo financeiro
4503280	4505280	é muito importante também
4505280	4507280	achei engraçado o Chiro aqui falando
4507280	4509280	do InHAR né
4509280	4511280	alguém que pagou
4511280	4513280	a licença do InHAR
4513280	4515280	tem um vídeo muito legal
4515280	4517280	do TechMundo
4517280	4519280	sobre o InHAR
4519280	4521280	o cara que desenvolveu o InHAR
4521280	4523280	não se importava muito
4523280	4525280	nunca fez muita trava
4525280	4527280	para você não usar o InHAR
4527280	4529280	tem algum software parecido
4529280	4531280	tipo aquele Ripper
4531280	4533280	você tem que pagar
4533280	4535280	mas você pode usar ele
4535280	4537280	o 7zip
4537280	4539280	o 7zip é software livre
4539280	4541280	e faz abrir zip, hardware
4541280	4543280	e outros formatos compactas
4543280	4545280	já a gente do Guinolinox
4545280	4547280	não precisa
4547280	4549280	botar um direito
4549280	4551280	trair, botar um direito
4551280	4553280	compactar acabou
4553280	4555280	já está tudo pronto para ir mais chegado
4555280	4557280	é porque essa questão
4557280	4559280	de compactar
4559280	4561280	e descompactar
4561280	4563280	são testes de mestrado
4563280	4565280	e doutorado de vários engenheiros
4565280	4567280	e cientistas da computação
4567280	4569280	que aí por ser um
4569280	4571280	processo acadêmico
4571280	4573280	acaba que naturalmente
4573280	4575280	fica mais livre
4575280	4577280	porém por não ter essa filosofia
4577280	4579280	copy left
4579280	4581280	da
4581280	4583280	organização de software livre
4583280	4585280	Free Software Foundation
4585280	4587280	acaba que fica para quem quiser
4587280	4589280	e aí você vê em pessoas
4589280	4591280	como o InHAR e outros
4591280	4593280	software que não são livres
4593280	4595280	vão lá e se apropriam do algoritmo
4595280	4597280	para poder implementar a sua versão
4597280	4599280	não livre
4599280	4601280	ele é gratuito, mas ele não é livre
4601280	4603280	apesar de que os tipos de conversão
4603280	4605280	você tem o InHAR, o RAR
4605280	4607280	tem o zip, tem o tar
4607280	4609280	que é o do
4609280	4611280	Guinolinox
4611280	4613280	e várias outras
4613280	4615280	essas provavelmente cada uma delas
4615280	4617280	tem a sua própria licença
4617280	4619280	tem o seu próprio modelo de distribuição
4619280	4621280	e você
4621280	4623280	Sampaio
4623280	4625280	você acha de estotar aí Sampaio?
4625280	4627280	Tadinho de estotar
4627280	4629280	eu estou por aqui
4629280	4631280	eu só não fico na sala
4631280	4633280	você acha de estudo?
4633280	4635280	é legal né
4635280	4637280	brincadeiras a parte
4637280	4639280	é porque como eu comentei antes
4639280	4641280	eu não tenho muito
4641280	4643280	a acrescentar perdão por aqui
4643280	4645280	e acaba que eu estou aqui
4645280	4647280	ouvindo vocês
4647280	4649280	estou sendo legal, então se for
4649280	4651280	pra eu comentar alguma coisa, corri de um assistivo errado
4651280	4653280	mas o InHAR sobrevive até hoje porque
4653280	4655280	ele vende licença pra empresa
4655280	4657280	eu acho que é isso, mas fora isso mano
4657280	4659280	não tenho muito
4659280	4661280	vocês estão dando um show aí, eu só estou aprendendo
4661280	4663280	Sampaio, você gosta do Lightroom?
4663280	4665280	cara, eu gosto
4665280	4667280	passa uma raiva aqui, mas eu gosto
4667280	4669280	então, você já ouviu falar do Darktable?
4669280	4671280	já ouvi
4671280	4673280	eu não sei
4673280	4675280	eu nunca cheguei a usar não
4675280	4677280	então, igualzinho o Lightroom, só que em vez de ser fundo
4677280	4679280	cinza do Lightroom
4679280	4681280	é fundo preto
4681280	4683280	de repente você já... e ele é mil vezes mais leve
4683280	4685280	que o Lightroom
