start	end	text
2946000	2948000	desempenho que exige muito hardware.
2948000	2950000	Então, eles estão desenvolvendo cada vez mais.
2950000	2952000	É, se você quiser comprar uma placa
2952000	2954000	de vídeo boa, olha principalmente
2954000	2956000	a memória dela e a GPU,
2956000	2958000	que é o GP
2958000	2960000	no português Unidade, de gráficos
2960000	2962000	de processamento, aí você
2962000	2964000	faz a comparação, aí
2964000	2966000	você vai obter o resultado
2966000	2968000	da sua placa desejada.
2968000	2970000	Então, depende.
2970000	2972000	Se você não joga, ou se você joga
2972000	2974000	um jogo simples, se você joga só
2974000	2976000	Counter Strike, por exemplo, você não precisa
2976000	2978000	de uma placa de vídeo boa, você precisa
2978000	2980000	de uma placa de vídeo razoável. Agora, se
2980000	2982000	você joga lá aqueles jogos mais pesados,
2982000	2984000	então, você vai precisar de uma placa
2984000	2986000	de vídeo, você tem que levar em conta isso aí também.
2986000	2988000	Não adianta nada, você gastar uma grana
2988000	2990000	para comprar uma placa de vídeo, que você não vai
2990000	2992000	usar todo o recurso dela, vai ter gastado
2992000	2994000	dinheiro à toa. É, pesado que ele fala,
2994000	2996000	não é pesado de que, não é pesado
2996000	2998000	um dado, não. É, em processamento,
2998000	3000000	que o jogo pesado, ele vai
3000000	3002000	exigir mais hardware para processar a imagem
3002000	3004000	do jogo, não é?
3008000	3010000	Então, assim, para
3010000	3012000	encerrar essa parte da architecture
3012000	3014000	a Bills, é bicho
3014000	3016000	inútil operando o sistema, coisa assim.
3016000	3018000	Tem várias, várias implementáveis
3018000	3020000	para essa sigla, de forma engraçada.
3020000	3022000	A verdade, que ele é
3022000	3024000	o basic input-output
3024000	3026000	system, que é o
3026000	3028000	software, é burro idiota operando
3028000	3030000	o sistema. É, tem
3030000	3032000	várias tipos de coisas também. Mas a
3032000	3034000	verdade é que é basic input-output
3034000	3036000	system, que é o sistema
3036000	3038000	básico de entrada e saída. A Bills,
3038000	3040000	ela é um software, na verdade,
3040000	3042000	que é o primeiro software que existe no
3042000	3044000	computador. Ela é um software gravado
3044000	3046000	num chip, que é, o chip
3046000	3048000	geralmente é EEPROM, que é
3048000	3050000	ELETRONICALY ERRAISABLE PROGRAMABLE
3050000	3052000	RED ONLY MEMORIES.
3052000	3054000	Que é, são memoras,
3054000	3056000	somente leitura, mas são
3056000	3058000	programáveis, apagáveis, e tudo isso
3058000	3060000	é feito eletronicamente.
3060000	3062000	É isso que significa a sigla.
3064000	3066000	A Bills, ela é responsável pelo
3066000	3068000	POST, que é
3068000	3070000	ONSELF TEST. Ela auto
3070000	3072000	testa, né, no momento de
3072000	3074000	ligar, que ela vai testar a memória,
3074000	3076000	testar os discos, previstar tudo
3076000	3078000	inteiro, e aí ele vai dar
3078000	3080000	o boot no sistema, que é
3080000	3082000	onde ele dá a carga no
3082000	3084000	sistema operacional. E o Spick,
3084000	3086000	ele faz parte da Bills, ele é
3086000	3088000	um rádio de
3088000	3090000	entrada, saída, como é que é?
3090000	3092000	Então, o Spick, é aquele
3092000	3094000	micro autopalante que tem lá dentro,
3094000	3096000	geralmente tem os computadores
3096000	3098000	da um PEMP lá, quando
3098000	3100000	está tudo ok, né. Então
3100000	3102000	quando, por exemplo, porque os
3102000	3104000	três, os três
3104000	3106000	básicos de um computador, que um
3106000	3108000	computador tem que ter para funcionar,
3108000	3110000	é a memória RAM,
3110000	3112000	o processador, e a
3112000	3114000	a placa-mãe, né. Então,
3114000	3116000	ele vai ser, se
3116000	3118000	tiver faltando um desses três, ele
3118000	3120000	vai ficar apitando incessantemente.
3120000	3122000	É, uma vez eu
3122000	3124000	dormi demais na House,
3124000	3126000	eu me derrumei no gênero, achei ele estar
3126000	3128000	ficando...
3128000	3130000	Então, esse aí acontece, porque, na
3130000	3132000	verdade, a Bills, ela
3132000	3134000	lança igual, eu falei, né.
3134000	3136000	Ele dá a saída desejada
3136000	3138000	ou a saída de erro.
3138000	3140000	O BIP apitando,
3140000	3142000	significa uma saída de erro. Agora,
3142000	3144000	ele dá um sinal para a saída,
3144000	3146000	porque é interpretado pelo BIP,
3146000	3148000	depende do BIP.
3154000	3156000	Agora, a gente falou sobre
3156000	3158000	todas essas coisas aí e tal,
3158000	3160000	uma coisa que eu quero
3160000	3162000	desmistificar também, em questão de
3162000	3164000	computador. Que pessoa pensa, igual,
3164000	3166000	muita gente chega a mim falando assim,
3166000	3168000	quando que foi criado o computador?
3168000	3170000	E lá na mente deles, eles estão
3170000	3172000	imaginando, quando que foi criado, aquele
3172000	3174000	bichinho, que tem uma televisão, um
3174000	3176000	teclado, um mouse e uma caixa do lado.
3176000	3178000	Aqui lá, é um computador
3178000	3180000	pessoal, foi um conceito
3180000	3182000	criado pela IBM e foi adequado
3182000	3184000	pelas empresas, porque seria
3184000	3186000	uma melhor distribuição de hardware
3186000	3188000	para pessoas comuns
3188000	3190000	usarem. Mas, na verdade,
3190000	3192000	o computador não é só isso. Por exemplo,
3192000	3194000	o seu celular é um computador,
3194000	3196000	um chip é um computador,
3196000	3198000	uma calculadora é um computador,
3198000	3200000	um relógio digital é um computador.
3200000	3202000	Tudo que tem um processamento,
3202000	3204000	tudo que você envolve
3204000	3206000	uma entrada, ele processa,
3206000	3208000	se te devolve uma saída, é um computador.
3208000	3210000	Ah, mas,
3210000	3212000	é como se fosse eu ligar
3212000	3214000	no meu computador e falar
3214000	3216000	para esse outro problema aqui nas minhas
3216000	3218000	finanças, será que você pode
3218000	3220000	dar uma olhada aí? Aí,
3220000	3222000	depois ele vai lá e fala assim, não, beleza.
3222000	3224000	Agora eu te ligo aí,
3224000	3226000	vou computar aqui, e agora
3226000	3228000	eu te ligo para te dar os resultados.
3228000	3230000	O que seria computar? Ele vai
3230000	3232000	colocar no computador dele, e o que eu
3232000	3234000	falei? Fiquei isso.
3234000	3236000	Não fui entender direito. Então, é
3236000	3238000	igual, as pessoas falam assim,
3238000	3240000	eu vou computar. Não, eu vou computar
3240000	3242000	isso aqui, eu preciso de os dados
3242000	3244000	computados e tal. O que seria
3244000	3246000	os dados computados? É exatamente
3246000	3248000	esse conceito, os dados trabalhados,
3248000	3250000	dados processados. Você pega
3250000	3252000	lá, por exemplo, um
3252000	3254000	contador, ele vai pegar o que a
3254000	3256000	empresa gastou, que a empresa teve de
3256000	3258000	receita, ele vai computar aquilo ali,
3258000	3260000	e a saída é, se a empresa
3260000	3262000	vai estar ganhando dinheiro,
3262000	3264000	se a empresa está dando todo o juízo,
3264000	3266000	são essas coisas, são as respostas,
3266000	3268000	o cara quer, o que o usuário final
3268000	3270000	quer, o usuário final sendo o
3270000	3272000	empresário. Você quer saber se a empresa
3272000	3274000	dele está dando lucro, está dando juízo,
3274000	3276000	a empresa dele vai morrer ou não. Então, ele
3276000	3278000	vai computar esses dados, que são os
3278000	3280000	dados, o que são os dados, o que que a
3280000	3282000	empresa vendeu, o que que a empresa comprou,
3282000	3284000	o que que ela paga para funcionar, o que que
3284000	3286000	ela teve de despesa, o que que ela teve de
3286000	3288000	ganho. E ele vai computar esses dados,
3288000	3290000	e vai retornar a resposta para o
3290000	3292000	empresário. Ele vai saber se a empresa
3292000	3294000	dele foi superávit ou se foi déficit.
3294000	3296000	Ele vai pegar os dados, guardar no papel
3296000	3298000	e passar informação
3298000	3300000	para mim, igualzinho o computador
3300000	3302000	faz. Só que
3302000	3304000	ele não é computador, ele é uma pessoa,
3304000	3306000	ele vai pegar os dados que recebeu
3306000	3308000	processar e jogar
3308000	3310000	para fora, que no caso é falar para mim.
3310000	3312000	É igual eu falei, a arquitetura
3312000	3314000	de Von Nielmann, e a
3314000	3316000	arquitetura do computador em si,
3316000	3318000	ela está presente no mundo
3318000	3320000	inteiro, em tudo quanto é lugar.
3320000	3322000	Hoje, se você, por exemplo, quando você
3322000	3324000	é um empresarador no carro, ele gira
3324000	3326000	o motor mais rápido.
3326000	3328000	Ele teve uma ação,
3328000	3330000	ele processou o que que você estava querendo
3330000	3332000	e devolveu o que você quis.
3332000	3334000	Tudo isso, todo
3334000	3336000	todo a máquina, tudo que foi
3336000	3338000	criado de tecnologia pelo homem,
3338000	3340000	ele tem esse conselho de entrar e de dar
3340000	3342000	processamento e saída.
3342000	3344000	E tudo que você vê que é
3344000	3346000	que tem esse comportamento, que
3346000	3348000	tem um processamento digital,
3348000	3350000	ele é um computador. Por isso que
3350000	3352000	às vezes você fala assim, é um computador de
3352000	3354000	board num carro, você já imagina um
3354000	3356000	notebook grudado no painel
3356000	3358000	ali, mas não é assim, funciona?
3358000	3360000	Eu pensava isso, pois é, então,
3360000	3362000	não é assim funcionando. Então é isso aí,
3362000	3364000	eu queria deixar para vocês.
3370000	3372000	É isso aí pessoal,
3372000	3374000	muito obrigado por
3374000	3376000	ouvirem o nosso podcast,
3376000	3378000	está chegando ao fim mais uma vez,
3378000	3380000	o Sebastião Hellsson não pôde participar
3380000	3382000	dessa gravação, gravamos
3382000	3384000	eu e o João Felipe, o alemão
3384000	3386000	que é o nosso colaborador
3386000	3388000	que estamos aí, talvez vamos ser
3388000	3390000	mais alguns colaboradores para o trigo de C.I.
3390000	3392000	Estamos tentando
3392000	3394000	ver de qual que é aí
3394000	3396000	para a gente melhorar o nosso
3396000	3398000	conteúdo para que
3398000	3400000	agradar vocês, que são os nossos ouvintes
3400000	3402000	e as pessoas que acessam o nosso blog.
3402000	3404000	Então a gente está visando
3404000	3406000	melhorar para vocês.
3406000	3408000	Sim pessoal, eu queria agradecer
3408000	3410000	o Shodownled pela oportunidade de
3410000	3412000	gravar esse podcast com ele
3412000	3414000	e infelizmente o Sebastião Hellsson não pôde
3414000	3416000	mandar um abraço para ele aí.
3416000	3418000	Queria mandar um abraço para o meu mano
3418000	3420000	Slot aí, beleza?
3420000	3422000	Que que é Slot?
3422000	3424000	O mano de 10 que nem que eu conheço
3424000	3426000	de 10 Slot
3428000	3430000	E também, eu ver se
3430000	3432000	você não toma o microfone de mim, eu quero fazer a propaganda
3432000	3434000	do meu blog. Acessa lá, alemão.tk
3434000	3436000	Falou. O cara está fazendo
3436000	3438000	mexandais aqui, mas pode pagar, hein?
3438000	3440000	Então esse aí pessoal,
3440000	3442000	a gente vai lembrar mais uma vez
3442000	3444000	o pessoal mandar e-mail, reclamação,
3444000	3446000	sugestão. A gente
3446000	3448000	sugere
3448000	3450000	os nossos assuntos a ser falados, os podcasts
3450000	3452000	mas vocês podem também sugerir.
3452000	3454000	Fazer, ah, podia falar sobre isso,
3454000	3456000	ah, podia falar sobre aquilo. Se ninguém falar
3456000	3458000	nada a gente vai fazer do jeito que a gente pensa, né?
3458000	3460000	Mas assim, a gente quer que é interatividade.
3460000	3462000	É para isso que existe a
3462000	3464000	internet. Que a internet, ela é uma
3464000	3466000	linha de mão duplo. A gente
3466000	3468000	fala, mas também quer a resposta de vocês.
3468000	3470000	Queria lembrar vocês, a gente
3470000	3472000	tem um e-mail, né?
3472000	3474000	podcastarobotriboci.net
3474000	3476000	tem o tribo de C.I. Arrobogemail.com
3476000	3478000	Se vocês quiserem mandar e-mail de voz
3478000	3480000	a gente põe aqui também. A gente
3480000	3482000	vai tentar falar no próximo podcast
3482000	3484000	já vou deixar assim para vocês
3484000	3486000	sobre redes. Nós estamos
3486000	3488000	tendo aí contatos com
3488000	3490000	algumas pessoas pra gravar
3490000	3492000	no podcast, mais convidados aí também
3492000	3494000	e espero que vocês fiquem sempre
3494000	3496000	ligados na tribo de C.I.
3496000	3498000	e nos novidades.
3498000	3500000	Então, falou pessoal, muito obrigado
3500000	3502000	até a próxima.
3514000	3516000	Parte teórica e ideológica.
3516000	3518000	Introdução.
3518000	3520000	Parte teórica e ideológica.
3520000	3522000	Introdução.
3522000	3524000	Parte teórica e ideológica.
3524000	3526000	Introdução.
3526000	3528000	Parte teórica e ideológica.
3528000	3530000	Introdução.
3530000	3532000	Parte teórica e ideológica.
3532000	3534000	Então tem que comprar um...
3534000	3536000	Aí pessoal, vamos juntar um
3536000	3538000	engenheiro e abrir uma doação
3538000	3540000	para pagar um
3540000	3542000	um final de jogo para a pessoal
3542000	3544000	da tribo de C.I.
