start	end	text
3117120	3120120	Isso em meados de 2003
3120120	3122120	2002 ou 2003, eu não lembro
3122120	3123120	E ela pediu pra eu escolher
3123120	3125120	Ela fazia a festa de aniversário
3125120	3127120	Eu comprava uma placa de vídeo
3127120	3128120	Adivinha qual que eu escolhi
3128120	3129120	Preciso nem a gente falar, né?
3129120	3132120	Placa em vídeo, a vermelha da cor da minha placa, mano
3132120	3134120	Antes eu tinha uma PC chips
3134120	3136120	Aí a minha PC chips queimou
3136120	3139120	Aí eu escolhi uma MSI só pra cada cor da placa
3139120	3141120	Eu posso deixar de ter uma placa vermelha
3141120	3142120	Pra pegar uma placa vermelha?
3142120	3143120	Dica em vídeo
3143120	3146120	Vocês tem que começar a fazer placa de vídeo rosa
3146120	3147120	Então, pra mentar as vendas
3147120	3149120	Nesse caso, a minha placa de vídeo
3149120	3152120	Ela dá a manufaturada pela MSI também
3152120	3154120	Então, eu tenho a placa mãe MSI
3154120	3156120	E a placa de vídeo da NVIDIA
3156120	3157120	Também da MSI
3157120	3159120	E todas as vermelhas, que é o mais legal
3161120	3162120	Tô te falando
3162120	3165120	Daqui a uns dias a NVIDIA faz uma placa de vídeo rosa
3165120	3167120	As mulheres vão comprar só por causa da cor, né?
3167120	3169120	Vamos da continidade, né?
3169120	3170120	Que a gente já perdeu o foco
3170120	3171120	José Américo Globo
3171120	3172120	Opa!
3172120	3173120	Globo
3174120	3178120	José Américo Globo comentou no nosso post do podcast
3178120	3179120	É isso aí, Mozut
3179120	3182120	Na luta para divulgar o soft lift nas artes gráficos
3182120	3184120	Ótimo entrevista, ótimo papo
3184120	3185120	Continue assim
3185120	3186120	Valeu, Ida
3186120	3188120	A Ellen é Fernanda, agradeceu
3188120	3189120	Que a gente lembrou dela
3189120	3190120	A Ellen do HTML
3190120	3191120	Um abraço, Ellen
3191120	3193120	Esse GTL, Ellen
3193120	3195120	Essa pessoa, que não dá pra saber, né?
3195120	3196120	Pelo pelo nome
3196120	3198120	Você é homem ou mulher
3198120	3202120	Fiz um comentário no episódio da programadora BR
3202120	3204120	Conheci o site hoje, muito bom
3204120	3206120	Vou começar a ouvir os mais antigos agora
3206120	3207120	RS
3209120	3210120	Pelo jeito...
3210120	3211120	Eu falei o grande do Sul
3212120	3214120	Sabe aquela piadinha?
3214120	3215120	Não
3215120	3218120	Tinha duas pessoas conversando no bate-papo
3218120	3220120	Aí eu falei, de onde você é?
3220120	3222120	Eu falei, sou de RS
3222120	3223120	E você?
3223120	3224120	Sou de kakaká
3227120	3229120	Continuando aqui o comentário
3229120	3231120	Pelo jeito não tem como sacrificar
3231120	3233120	As madrugadas nessa profissão
3233120	3236120	Legal saber que não estou sozinho
3236120	3238120	Continue com o podcast
3238120	3240120	Que está muito bom
3240120	3243120	E, se possível, falando de programação
3243120	3245120	Rises, parabéns
3245120	3247120	Valeu aí
3247120	3251120	E se você quiser mandar dicas de pauta
3251120	3254120	Dicas de pessoas a serem entrevistadas
3254120	3256120	Dicas de como ganhar dinheiro
3256120	3258120	O Nucs agora está no Twitter
3258120	3263120	Twitter.com.hknux
3263120	3266120	Para quem não conhece o Nucs
3266120	3269120	Eu sou o ator das tirinhas sobre tecnologia
3269120	3271120	Acesse o site Nucs.org
3271120	3272120	E seja feliz
3272120	3274120	Deixa seu comentário lá também
3274120	3276120	Compartilhe em busca do conhecimento
3276120	3278120	E agora, queria falar de um projeto muito legal
3278120	3281120	Que é um projeto do Arroba Eduardo Bayão
3281120	3282120	Que é um player
3282120	3285120	O projeto dele é um aplicativo para iPhone
3285120	3287120	É o Megaboga Cache
3287120	3289120	Eu estou sendo beta-test desse software
3289120	3291120	Você está sendo um Megaboga Tester
3293120	3294120	Olha que legal
3294120	3296120	Pois é, e eu já coloquei a tribo do sei lá
3296120	3299120	A página personalizada do tribo do sei ficou bem legal
3299120	3301120	Tu viu lá, acho que eu mandei esse post no Twitter
3301120	3303120	Depois vocês dão uma olhada lá
3303120	3305120	Se você quiser também ser beta-test
3305120	3307120	Por enquanto, ele está agarrando beta-test
3307120	3309120	Para esse projeto
3309120	3312120	E também ele convida aos podcasters
3312120	3314120	Adicionar seus feeds
3314120	3316120	E você também que se quiser ser beta-test
3316120	3319120	Entre contato lá com o Arroba Eduardo Bayão
3319120	3320120	Tudo junto
3320120	3322120	Sem assento, é baial
3322120	3325120	Mas tem que fazer para Android também
3325120	3327120	Só para iPhone
3327120	3329120	É um pouco muito restrito
3329120	3330120	Cara, é uma boa dica
3330120	3331120	Vamos esperar ele terminar, né
3331120	3332120	Primeiro do iPhone
3332120	3334120	Mas isso seria uma dica importante
3334120	3337120	Porque são poucos players específicos
3337120	3339120	Para tocar podcast
3339120	3341120	Que tem essa gerencia de fias e essas coisas assim
3341120	3343120	Então fica aí a dica também
3343120	3344120	Como é que estão os planos
3344120	3345120	Mas uma edição para Android
3345120	3346120	Seria bem legal
3346120	3347120	Falta no mercado
3347120	3348120	Com certeza
3348120	3349120	Eu queria mandar um abraço aí
3349120	3350120	Para o Goiano Geek
3350120	3352120	É o Tiago Eterno
3352120	3354120	Do extinto site Goiano Geek
3354120	3355120	Eu fiquei meio boladão
3355120	3357120	Que eles acabaram com Goiano Geek
3357120	3359120	Tu conheceu Goiano Geek
3359120	3360120	Mas era bem interessante
3360120	3361120	Eu fiquei...
3361120	3362120	Eu até tentei ajudar
3362120	3365120	Mas como era por causa de tempo e tal
3365120	3366120	E aí não rolou não
3366120	3367120	Mas Tiago Eterno
3367120	3369120	Eu seria eternamente grande
3374120	3376120	E fica convidado aí
3376120	3378120	Se você quiser fazer postes
3378120	3379120	Lá na tribo do CI
3379120	3380120	Fica à vontade
3380120	3382120	Cara, se quiser fazer review e tal
3382120	3383120	Um abraço aliás
3383120	3385120	Então não deixe de mandar seus feedbacks
3385120	3387120	Comentando o arroba
3387120	3389120	Tribo do CI no Twitter
3389120	3391120	Ou curtindo nossas...
3391120	3392120	A gente poderia falar
3392120	3393120	Começam a falar também as pessoas
3393120	3394120	Que curtiram, né
3394120	3395120	No Facebook lá
3395120	3397120	Teve o Enrique Woznik
3397120	3399120	Enrique Woznik
3399120	3400120	Cê é esse aqui?
3400120	3401120	Tipo estivo Woznik?
3401120	3403120	Foi Vinícius Reis
3403120	3405120	Lloyd Maravirds
3405120	3407120	Mas será Lloyd ou Lloyd Senna?
3407120	3409120	Eu chamaria de Lloyd, né
3409120	3411120	Lloyd Maravirds
3411120	3414120	Daniel Buriê Holandine
3414120	3416120	Felipe de Freitas
3416120	3418120	O Emerson no Januário
3418120	3421120	Esse cara é um grande esferas do
3421120	3423120	XJS no Goiás
3423120	3425120	Um abraço aí o Emerson
3425120	3427120	A gente codificou muita coisa junto
3427120	3428120	Ludmilla Silva
3428120	3430120	Que pena que tá compromissada
3430120	3433120	Valeu, um abraço a todo mundo
3433120	3435120	Que curtiu a gente no Facebook
3435120	3437120	Se você não curtiu, curta lá
3437120	3439120	Nós falaremos de seu nome
3439120	3441120	Isso é um grande...
3441120	3443120	Grande coisa
3443120	3446120	Então um abraço a todo mundo
3446120	3449120	A todos os miguxos do Facebook
3449120	3451120	Quer dizer, do Facebook
3451120	3454120	Não se esqueça de mandar o seu feedback
3454120	3457120	Para podcastarrobatribudosci.net
3457120	3461120	Ou www.tribudosciarrobatremeio.com
3461120	3463120	Ou então mencionando
3463120	3465120	Arrobatribudosci no Twitter
3465120	3468120	Ou se não curtindo a página do Facebook
3468120	3470120	www.facebook.com.br
3470120	3471120	www.tribudosci
3471120	3472120	Ou porque não comentando
3472120	3474120	No post do episódio
3474120	3475120	Tudo tá valendo
3475120	3477120	É isso aí pessoal, valeu e até o próximo episódio
3477120	3479120	Falou
3479120	3481120	Pode falar que eu não ligo
3481120	3483120	Agora amigo
3483120	3486120	Eu tô em outra
3486120	3488120	José Américo Gogo
3488120	3490120	Naquele monstro da Star Trek
3490120	3492120	Star Trek?
3492120	3494120	Como é que é o nome dele?
3494120	3496120	O que?
3496120	3498120	Aquele que o amigo do Spock
3498120	3500120	Lá luta com ele
3500120	3502120	Ah, né? O Chewbacca?
3502120	3504120	Não
3504120	3506120	Isso é Star Wars
3506120	3508120	Esse nerd é tudo um fiasco
3508120	3510120	O outro
3510120	3513120	O outro do sorte livre
3513120	3515120	José Américo
3533120	3535120	Agora é a editar essa parada
3535120	3537120	Eu acho que vai dar em duas partes porque tá bem comprido
3537120	3539120	É
3539120	3541120	Mineiro tem muita conversa
3541120	3543120	Mineiro gosta de causa
3543120	3545120	É de muito causa
3555120	3557120	Eu só posso interagir
3561120	3563120	Não, ele tinha uma atras
3563120	3565120	Foi ele tudo
3565120	3567120	Foi a minha morada, não?
3567120	3569120	É o cliente
3569120	3571120	Tá aqui
3571120	3573120	Eu não salvei cara, até agora eu não salvei nada
3573120	3575120	Nossa, você clica a pauzinho
3581120	3583120	Vai até falar mais sobre o Gogo do Bacca no final
3591120	3593120	Agora deu na minha hora de gravação
3593120	3595120	Nossa
3595120	3597120	Se nem ver, passando
3597120	3599120	Eu não vou falar mais pra gente
3599120	3601120	Eu decava você de lá cara
3601120	3603120	É muita nostalgia
3603120	3605120	Meu padrinho tinha um radinho que ficava a noite inteira
3605120	3607120	Obrigado
3607120	3609120	Rádio Nacional da Amazônia
3609120	3611120	Um abraço a você
3611120	3613120	A gente mandava cartinha pra ele
3613120	3615120	Eles mandavam um calendário
3615120	3617120	Com os locutores
3617120	3619120	Então se você tem calendário
3619120	3621120	Ou se você foi ouvinte da Rádio Nacional da Amazônia
3621120	3623120	Não se esqueça de mandar seu feedback
3627120	3629120	Que hoje eu passei
3629120	3631120	Batom vermelho
3631120	3633120	Eu venho te dar
3633120	3635120	Alegria como dom
3635120	3637120	Em cada canto eu vejo
3637120	3639120	O lado bom
